,text,target
5084,hey happy birthday,ham
5085,sorry missed call please call back,ham
5086,omg one thing another cat worms bad day end,ham
5087,good morning im suffering fever dysentry able come office today,ham
5088,wont anything de,ham
5089,type stuff sing,ham
5090,st andre virgil cream,ham
5091,check rooms befor activities,ham
5092,fri ah okie lor goin drivin den go shoppin tt,ham
5093,gokila talking aha,ham
5094,hi shanil rakhesh thanks exchanged uncut diamond stuff leaving back excellent service dino prem,ham
5095,k k month kotees birthday know,ham
5096,really really broke oh amount small even lt gt,ham
5097,sorry mates phone didnt write love kate,ham
5098,themob hit link get premium pink panther game new sugababes crazy zebra animation badass hoody wallpaper free,spam
5099,ah well confuses things doesnt thought friends maybe wrong thing already sort invited tho may come cos money,ham
5100,aight call close,ham
5101,nope thats fine might nap tho,ham
5102,msg mobile content order resent previous attempt failed due network error queries customersqueries netvision uk com,spam
5103,news hassling get weed week andres money haughaighgtujhyguj,ham
5104,boy loved gal propsd bt didnt mind gv lv lttrs bt frnds threw thm boy decided aproach gal dt time truck speeding towards gal wn hit girl boy ran like hell n saved asked hw cn u run fast boy replied boost secret energy n instantly girl shouted energy n thy lived happily gthr drinking boost evrydy moral story hv free msgs gud ni,ham
5105,wnt buy bmw car urgently vry urgent hv shortage lt gt lacs source arng dis amt lt gt lacs thats prob,ham
5106,ding ya break fassyole blacko londn,ham
5107,really need kiss u miss u baby ur baby eva,ham
5108,sign maturity start saying big things actually start understanding small things nice evening bslvyl,ham
5109,oh got many responsibilities,ham
5110,new message please call,spam
5111,reached sch already,ham
5112,december mobile mths entitled update latest colour camera mobile free call mobile update vco free,spam
5113,u definitely need module e humanities dis sem izzit u wan take modules st,ham
5114,argh fuck nobody town,ham
5115,get lions england tone reply lionm mono lionp poly go www ringtones co uk original n best tones gbp network operator rates apply,spam
5116,thanks fills complete calm reassurance,ham
5117,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning,ham
5118,driving training,ham
5119,lol real told dad cancer,ham
5120,private account statement,spam
5121,oops lt gt,ham
5122,enufcredeit tocall shall ileave uni get bus yor house,ham
5123,hi chikku send nice msgs,ham
5124,impossible argue always treats like sub like never released remind necessary,ham
5125,work ah den plus lor u workin oso rite den go orchard lor place go liao,ham
5126,wonderful okors great month cherish guys wish well day mojibiola,ham
5127,cuz ibored wan na study,ham
5128,wot wed nite til,ham
5129,rose red red blood blood heart heart u u send tis ur friends including u like u get back u r poor relation u need support u r frnd many luvs u praying god marry u try,ham
5130,way,ham
5131,sucks go u hair free right,ham
5132,still working time also tried adding zeros savings checking lt gt,ham
5133,hmm dunno leh mayb bag goigng dat small jus anything except perfume smth dat keep,ham
5134,sday joined training started today,ham
5135,sorry grocers,ham
5136,nice pubs near frankie n bennys near warner cinema,ham
5137,costa del sol holiday await collection call toclaim sae tc pobox stockport sk xh cost pm max mins,spam
5138,yup havent want go yoga call book,ham
5139,oh shut omg yesterday dream kids boys pissed kids boys even told mark dream changing diapers cause getting owed face,ham
5140,yeah imagine would really gentle unlike docs treat patients like turkeys,ham
5141,free st week nokia tone ur mobile every week txt nokia get txting tell ur mates www getzed co uk pobox w wq norm p tone,spam
5142,started dont stop pray good ideas anything see help guys forward link,ham
5143,hi darlin im helens fone im gon na b princes nite please come tb love kate,ham
5144,office da,ham
5145,aiyar u poor thing give u support k jia think u,ham
5146,oh unintentionally bad timing great fingers trains play along give fifteen min warning,ham
5147,get garden ready summer free selection summer bulbs seeds worth scotsman saturday stop go notxt co uk,spam
5148,k come wenever u lik come also tel vikky come getting free time,ham
5149,pls call da happen,ham
5150,happy new year u ur family may new year bring happiness stability tranquility ur vibrant colourful life,ham
5151,problem renewal right away dont know details,ham
5152,idk sitting stop shop parking lot right bawling eyes feel like failure everything nobody wants feel like failing,ham
5153,left yet probably gon na til dinner,ham
5154,like lt gt question,ham
5155,new years eve ok went party boyfriend si hey,ham
5156,sir need velusamy sir date birth company bank facilities details,ham
5157,k k sms chat,ham
5158,come karnan car please wait till pm directly goto doctor,ham
5159,bluray player,ham
5160,ok r meeting later,ham
5161,lol need cash nitros hurry come crash,ham
5162,send text skype later,ham
5163,ok leave need ask,ham
5164,congrats mobile g videophones r call videochat wid ur mates play java games dload polyph music noline rentl bx ip p,spam
5165,still got lessons sch,ham
5166,dun believe leh tot told true already thk muz c us tog believe,ham
5167,oh charge camera,ham
5168,got salt rub open wounds like,ham
5169,going lunch,ham
5170,school n da lab stuff give call r done,ham
5171,oh k come tomorrow,ham
5172,aight text tonight see,ham
5173,u,ham
5174,water logging desert geoenvironmental implications,ham
5175,raji pls favour pls convey birthday wishes nimya pls today birthday,ham
5176,company good environment terrific food really nice,ham
5177,strange watching nd one bed sweet dreams miss u,ham
5178,sms auction brand new nokia auction today auction free join take part txt nokia,spam
5179,hi hope u r ok said would text u seen let gently please,ham
5180,babe fucking love know fuck good hear voice need crave get enough adore ahmad kisses,ham
5181,k sure relatives home sms de pls,ham
5182,sent like,ham
5183,fuuuuck need stop sleepin sup,ham
5184,town jus take mrt later,ham
5185,cooked rather nice salmon la,ham
5186,uploaded mine facebook,ham
5187,time u wrkin,ham
5188,okie,ham
5189,ree entry weekly comp chance win ipod txt pod get entry std txt rate c apply details,spam
5190,records indicate u maybe entitled pounds compensation accident claim free reply claim msg stop txt stop,spam
5191,sorry call later,ham
5192,oh oh den muz change plan liao go back yan jiu,ham
5193,wylie tampa sarasota,ham
5194,ok take ur time n enjoy ur dinner,ham
5195,darren saying dat u meeting da ge den dun meet dinner cos later u leave xy feel awkward den u meet lunch lor,ham
5196,spook mob halloween collection logo pic message plus free eerie tone txt card spook zed p per logo pic,spam
5197,like cheap happy splash wine makes feel better,ham
5198,fine difficulties phone works mine pls send another friend request,ham
5199,ugh leg hurts musta overdid mon,ham
5200,call germany pence per minute call fixed line via access number prepayment direct access www telediscount co uk,spam
5201,costa del sol holiday await collection call toclaim sae tc pobox stockport sk xh cost pm max mins,spam
5202,wot student discount u get books,ham
5203,fine absolutly fine,ham
5204,come get b quite diff guess rite,ham
5205,mobile mths update free oranges latest colour camera mobiles unlimited weekend calls call mobile upd freefone stoptxt,spam
5206,reach ur home lt gt minutes,ham
5207,babe answering see maybe better reboot ym got photo great,ham
5208,hi think match,ham
5209,know thinkin malaria relax children cant handle malaria would worse gastroenteritis takes enough replace loss temp reduce give malaria meds vomit self limiting illness means days completely stop,ham
5210,dai downloaded exe file run exe installing,ham
5211,yesterday true true,ham
5212,k k business,ham
5213,pa selected,ham
5214,natalja f inviting friend reply yes see www sms ac u nat stop send stop frnd,spam
5215,keep ten rs shelf buy two egg,ham
5216,late,ham
5217,well thats nice bad cant eat,ham
5218,accidentally brought em home box,ham
5219,pls needs dat slowly vomit,ham
5220,take exam march,ham
5221,jane babes goin wrk feel ill lst nite foned already cover chuck,ham
5222,nights nt staying port step liao ex,ham
5223,die want u stuffs,ham
5224,oh fuck juswoke bed boatin docks slept wid year old spinout giv u da gossip l r xxx,ham
5225,smile pleasure smile pain smile trouble pours like rain smile sum hurts u smile becoz someone still loves see u smiling,ham
5226,prabha soryda realy frm heart sory,ham
5227,met alex nichols middle school turns dealing,ham
5228,private account statement fone shows un redeemed points call identifier code expires,spam
5229,means u could keep ur words,ham
5230,nope still market,ham
5231,realise busy guy trying bother get exams outta way try cars gr day,ham
5232,chosen receive award pls call claim number collect award selected receive valued mobile customer,spam
5233,hey project started aha da,ham
5234,ok cool see ya,ham
5235,uworld site buying qbank buying self assessment also,ham
5236,opinion jada kusruthi lovable silent spl character matured stylish simple pls reply,ham
5237,someonone know trying contact via dating service find could call mobile landline box sk ch,spam
5238,yeah still give ride,ham
5239,jay wants work first sound,ham
5240,gud gud k chikku tke care sleep well gud nyt,ham
5241,part checking iq,ham
5242,hmm thinking lor,ham
5243,course tease know simply must see grins keep posted prey loving smile devouring kiss,ham
5244,thanks temales wonderful thank great week,ham
5245,thank princess want see nice juicy booty,ham
5246,eaten day sitting staring juicy pizza eat meds ruining life,ham
5247,gud ni dear slp well take care swt dreams muah,ham
5248,u come n search tat vid finishd,ham
5249,k leaving soon little,ham
5250,urgent please call landline cash holiday await collection cs sae po box xy,spam
