,text,target
42408,Noob ar! Lols my parents want go great sg sales...,ham
42409,Wat the? Go where??,ham
42410,U wan come ar? Set!,ham
42411,Cheh... Monday swim/gym?,ham
42412,Rly meh??,ham
42413,Wtf ur bday  <#>  may la Noob! I dun tink can la..,ham
42414,Facebook... u no will power la. Nid do squats,ham
42415,Redbull gives wings ... hmmm nxt Monday go gym then swim,ham
42416,Can swim is relax one wat. Can wash sweat,ham
42417,Wat,ham
42418,I see bout it! Probably can! :D,ham
42419,Up to u,ham
42420,Dun wan tan?,ham
42421,K go Tamp gym,ham
42422,I not sure. But just ask,ham
42423,Lols cant rem. Later bring notes?,ham
42424,Gym then swim then eat,ham
42425,Home. Going out at  <DECIMAL>,ham
42426,Tampines to swim,ham
42427,Nop,ham
42428,1 min,ham
42429,Lols dint manage :(,ham
42430,U?,ham
42431,I tink my mum on leave. She wan me go out with her ....,ham
42432,Yea so sorry..,ham
42433,Wat the! Take vid of ya flips 2moro,ham
42434,Yea. 2day meet at  <#> e rite,ham
42435,Lol where u,ham
42436,Lols arp,ham
42437,4 5 plus... u all overtime so sudden!,ham
42438,Lols who going?,ham
42439,U all catch already eating??,ham
42440,Ask glen catch some give Joel fish tank thks,ham
42441,Hey ps Eman and I can't go got arp,ham
42442,Container lo,ham
42443,Hey timetable out!,ham
42444,Lols  <#> ! Can slp  <#>  mins Hahas. Eh my math honor teacher Wang hai bin!,ham
42445,Sianz can't le... got arp zzz,ham
42446,Is not at nite wad. Last time frm afternoon start,ham
42447,Hey 2moro till wat time,ham
42448,I wan! Erm they ordering food. U wan meet where,ham
42449,Lols can check wad,ham
42450,Bout 5 at nus. Can try earlier. U le?,ham
42451,I not sure. Shaohao nvr check phone siaz,ham
42452,Sat go put tings sun go stay! Mayb later I call shaohao,ham
42453,Waa urs so hardcore... mine laxing,ham
42454,U go where arp. Why meet ar clementi,ham
42455,Exactly the same feeling i hadiln weekends last sem. Who's ur form teacher btw,ham
42456,Gg deadly combo! Singapore only got 1 type of mantis ar. Hey btw2moro imma meeting Joel at clementi at 6 to go eat with shaohao theyall u wan?,ham
42457,Eh can! Shaohao ordering food at nite so we jus go Spencer hse lo,ham
42458,Lols mayb imma swimming too lols.oh nvm then I go do art le ttyl,ham
42459,Yea I tink so!,ham
42460,Trunks and change shld be enough,ham
42461,Thks,ham
42462,Wat the... I too early,ham
42463,Oh okay I set up first,ham
42464,Did u keep the tube? Oo,ham
42465,Yea ps,ham
42466,Hey can't meet earlier?,ham
42467,Like  <DECIMAL>,ham
42468,Heyyo how go Spencer hse,ham
42469,Where yo,ham
42470,Then why meet at clementi? I go find u?,ham
42471,Incredible. Imma at the clementi mall bus stop,ham
42472,Where gitr,ham
42473,No ya not,ham
42474,Hey dad I Bbq at fren hse at guilin view,ham
42475,Bulky gonna. Can fetch?,ham
42476,Bukit gombak,ham
42477,Hmm. I see,ham
42478,Haven eat yet,ham
42479,Train breakdown,ham
42480,Hey can meet at  <#>,ham
42481,Hey ps will be slightly late!,ham
42482,Imma on bus le. Sry!,ham
42483,Can send me the ward no,ham
42484,Bout 6,ham
42485,Reached le. Battery low,ham
42486,Lol wat is ur SAT score,ham
42487,sat.collegeboard.org,ham
42488,Is ours good? Out of how mch.  <#>   <#>   <#>,ham
42489,Lols! Where got percentage,ham
42490,lnlmusicwfnu9p4q,ham
42491,I use phone check can't le,ham
42492,Sux ...,ham
42493,So nxt year taking again?,ham
42494,Kk,ham
42495,Yea?,ham
42496,Lols! Imma coming at  <DECIMAL> . Can Kimberly wait?,ham
42497,Okay see you!,ham
42498,I tink another  <#> mins lik tt,ham
42499,So wat time going Oo,ham
42500,Oh... Ok,ham
42501,Lesson,ham
42502,Someone took 1 of our Druses out,ham
42503,ds in before it complete,ham
42504,Okay la jus wet Lo. I no coin...,ham
42505,Now?,ham
42506,Kk,ham
42507,Lols I doing tablet,ham
42508,Art,ham
42509,I took for u bedsheet le,ham
42510,Sry was sleeping!,ham
42511,Lol?! Study still fail ar,ham
42512,Shiok! U Gg max liao,ham
42513,Did we go ssef?,ham
42514,So did we even submit for ssef? We didn't present wad,ham
42515,Oh... Nice at least its in transcript,ham
42516,Come class find me,ham
42517,Hey so wad time meet,ham
42518,Ok. Back gate?,ham
42519,No responsibility! Lols jk. Kk cya,ham
42520,Yea,ham
42521,I going arp....,ham
42522,Find them Lo. Sohjie yuanhan,ham
42523,Reaching?,ham
42524,I tot we walking?,ham
42525,Oh ill back gate?,ham
42526,Wtf they nvr call u up?,ham
42527,Later take supper,ham
42528,Thks. Ur face  <#> % completed,ham
42529,Lols aching frm pull ups,ham
42530,Can't la. Must have integrity,ham
42531,It's  <#> % in color. Got hmwk today,ham
42532,Tell u on Weekend?,ham
42533,Is there anything on on  <#> th july,ham
42534,Is there anything on on  <#> th july,ham
42535,I nid go do cip,ham
42536,I nid go do cip,ham
42537,Okok,ham
42538,Sent u le,ham
42539,Mr lee you can send to my hotmail.  <EMAIL>,ham
42540,Gymnasium!,ham
42541,I bet its his real voice,ham
42542,Wat time eating,ham
42543,Mr lee is the art room open now?,ham
42544,Yea they are here. Thks a lot,ham
42545,I dun tink I can,ham
42546,Okay thks!,ham
42547,I can!,ham
42548,Ok!,ham
42549,Nop Monday then go back,ham
42550,Bout same as holiday,ham
42551,I today going hostel put stuff ba,ham
42552,Lols no nid la. Thks!,ham
42553,Nope... But gel is,ham
42554,He got arp on Monday,ham
42555,Lols! I went to the art and science musuem yesterday and saw a display KMD,ham
42556,Ya but its a fake one lols.,ham
42557,Lols I going back put stuff later. U wan eat anything,ham
42558,Ok!,ham
42559,Lik wad lols,ham
42560,Thks!,ham
42561,Where u now?,ham
42562,Still in Singapore wad. That's why I nvr wish u,ham
42563,selamat tinggal,ham
42564,revoir,ham
42565,Lebewohl,ham
42566,Hey where ya,ham
42567,Reached le. Lols timing off agn,ham
42568,Bye see you,ham
42569,Mr lee I would like to try digitally painting my a3 work. Can uplease help me scan my a3 size work? Thks a lot,ham
42570,Thks alot!,ham
42571,Wat time going back,ham
42572,Wat time going back,ham
42573,Wat time going back,ham
42574,Eating in hostel?,ham
42575,Kk,ham
42576,Okay,ham
42577,Not in,ham
42578,Mch better now. Thks,ham
42579,Goodnight,ham
42580,Alive and kicking,ham
42581,Nitez sucker,ham
42582,Terence same shirt,ham
42583,Eating at 2?,ham
42584,All 3 days?,ham
42585,I have quite a pleasant surprise for ya tonight,ham
42586,Lols something that u r more interested in,ham
42587,U will see :),ham
42588,I too excited already. When u finish,ham
42589,Kk call ne when done,ham
42590,Where u,ham
42591,Oh I in Eman room. When u wanna make kmd,ham
42592,Waa shiok... No sch?,ham
42593,Cheh! Can I go?,ham
42594,Waa jus Emo man.,ham
42595,Email?,ham
42596,Ya look at the last one. U can write bout it,ham
42597,Do u wan me to wait for u?,ham
42598,Eating now?,ham
42599,When wanna eat,ham
42600,Kk,ham
42601,Hey do you all wan meet Mr lim for tip 2moro?,ham
42602,Hey do you all wan meet Mr lim for tip 2moro?,ham
42603,Yep,ham
42604,Lols tio guy?,ham
42605,I tot a lot ppl will get girl? Take pic of ur buddy. Is he cool,ham
42606,Then still waiting?,ham
42607,BTW ur math ass  5c i wrong I tink.,ham
42608,Hey Wads ur point of comparison?,ham
42609,Yup thks!,ham
42610,Cool siaz!,ham
42611,Where u lols,ham
42612,Wat style??,ham
42613,Lols I can't see u,ham
42614,He speaks eng -.-,ham
42615,Yup thks!,ham
42616,Ya lols! At first I shamed him,ham
42617,Hmm I dun tink can make it. Ps!,ham
42618,Hey do u wan to meet LCS in 1st or 2nd break?,ham
42619,Hey do u wan to meet LCS in 1st or 2nd break?,ham
42620,Ok so the first break then,ham
42621,"Mr lim, Truman here. Is it possible for our grp to meet you at  <#> - <DECIMAL>  break jus to clarify certain concepts on TIP",ham
42622,Thks,ham
42623,As in right after math or bio,ham
42624,Lols both  <#> mins,ham
42625,So you only got math?,ham
42626,Lols I got art... Nvm Alex Jon and me will be free,ham
42627,Hahas where?,ham
42628,Big bang? Oo,ham
42629,Comets and meteor hitting earth? Idk lols,ham
42630,Ps today cant.. I nid do TIP,ham
42631,Hey when can send me,ham
42632,Hey when can send me,ham
42633,Hey when can u send me the point,ham
42634,Hmm can Lik  <DECIMAL> ? I nid to collate into ppt slides,ham
42635,They haven send yet. I started on creationism vs evolution. So u canjus send me the points the show why more and more ppl believe inscience. Statistics too,ham
42636,Yeaaaaa,ham
42637,<DECIMAL>,ham
42638,Nice :D thks,ham
42639,Yup. Lols why?,ham
42640,"Normally train bout 2 times per week so there is adequate rest.Hostel gym shld be good enough. Normally start wif main muscle grpslike chest, back, quadriceps and lats. Then to specific smaller grpslike tricep biceps and calfs",ham
42641,Lols ok. Usually Tues 2pm Lik tt,ham
42642,See if have other days dev,ham
42643,Holidaesoborlin. I offed comp,ham
42644,Bout  <DECIMAL>,ham
42645,Meet where,ham
42646,I tot sohjie Eman shaohao me 1 group,ham
42647,What the..  so is group or indi?,ham
42648,Hey odac diff grp ar?,ham
42649,Now me Ronald loo and Shaohao one team,ham
42650,Hahas! Shiok,ham
42651,Lols jkjk I dun wan,ham
42652,Rock climbing is optional?,ham
42653,I same grp as u rite,ham
42654,Hmmm I going team de,ham
42655,Guess so...,ham
42656,Lols no thks!,ham
42657,Imma in a grp with Ronald loo shaohao,ham
42658,U and sj individual. But imma in grp so I shld be going. Are you,ham
42659,Ps I mean I dun wan individual. Sry! Grp de I wan!,ham
42660,U and sj pro wad! Jyjy :),ham
42661,Yea tink so too. But at least u will enjoy. Got 3 more sessions to train :D,ham
42662,Imma not sure. Shall ask Lewis. Ans the vid u showed me is wat age grp de,ham
42663,Hey rock climbing nid pay?,ham
42664,Hey nid $ <#>  le... Tts why optional,ham
42665,I see. Ok thks,ham
42666,Yea shld b quite fun ba,ham
42667,I haven Rly noticed lols. But they Rly look pro le! Like flying up liddat,ham
42668,Nah not true. Hahas guess I go there to see pro ba,ham
42669,Naice. I shall name the mantis MAMBA. Is he eating,ham
42670,"MAMBA is fast. Deadly. Accurate. Before u know wat has hit you, yourdown. Tts pretty mch it",ham
42671,Did u get the ip sheet today,ham
42672,Integrated program. Looks like ee are supposed to receive some letter,ham
42673,Level head sent email to my dad say today we supposed to receivele... Guess u also no have,ham
42674,Thks,ham
42675,Hahas! Is it very aggressive?,ham
42676,I at my ahma hse le. Not going anywhere,ham
42677,Where u? Wat time going back,ham
42678,Oh okayy,ham
42679,Oh ps reply ur previous msg! Lols thks I might cut later. Two imma inhostel now,ham
42680,Lols my art also not v good. Tis den imma quite busy le. Or at leastthis week. When u wan it by,ham
42681,"Hmm mayb nxt week u remind me? Ti ,week quite busy ps",ham
42682,Typo! Waa someone excited bout 2moro eh,ham
42683,Lols why so random yh? I guess tis week will be busy doing tip. Psnxt week den go one ya :/,ham
42684,Why its gonna die? Can't catch food meh? Nice train more lo,ham
42685,Hmm I try then but not sure if free. U can try catching during breaks lmao,ham
42686,When break,ham
42687,Oh kk,ham
42688,Okay!,ham
42689,Not really. Mayb can include in intro,ham
42690,Waa xiong I dun tink I can run man,ham
42691,Wts??,ham
42692,Jus sent ya,ham
42693,It totally died?,ham
42694,Haiz... Mayb got to catch not so young de ba,ham
42695,Yea sent him alr. I jus got jonathan's. He anyhow one... The usefulpoints overlap with the ones in ppt le,ham
42696,Ya redoing lo. U can choose frm faith healing and tool of communication/power,ham
42697,Lols I got palm size stringray! Dam big,ham
42698,Lame! Join us la. U will slp de,ham
42699,It's part 2 wad,ham
42700,Nop. Neck ache,ham
42701,Where u all,ham
42702,Can help buy food back?,ham
42703,Hey rem to send by tonight!,ham
42704,Hey rem to send by tonight!,ham
42705,Alex u supposed to do 3 &4 not 2&3!!,ham
42706,Thks,ham
42707,Mr lee I do not take bio,ham
42708,Help me,ham
42709,I getting raped,ham
42710,Girls toilet,ham
42711,This girl dank stronghold hellppp,ham
42712,Helpp,ham
42713,Getting raped by best camperr,ham
42714,The camp commander wan steal my class supplies,ham
42715,Wait wait the barbell stuck in my abs,ham
42716,Which girl I like,ham
42717,I want to run like the wind,ham
42718,Art,ham
42719,Eating in sch?,ham
42720,Wa.... Pangseh,ham
42721,Okok set wait for me till 6,ham
42722,Go back hostel 1st,ham
42723,Where u now,ham
42724,Where u,ham
42725,Now I going wc market to eat,ham
42726,Jus transfer dryer?,ham
42727,Lol kk,ham
42728,Wat??,ham
42729,Meet where,ham
42730,Walking to wcplaza,ham
42731,Meet where?,ham
42732,Shitz they rush back then never buy,ham
42733,Yep! Can help to find articles for our handouts? Thks!,ham
42734,Have u sent me??,ham
42735,Resend me. I didn't receive,ham
42736,Okay let's meet after roll call. Alex said he sent me but I nvr recieve...,ham
42737,Hey meet at bench after roll call,ham
42738,Hey can meet for TIP after roll call at  <DECIMAL>,ham
42739,Yea but they nvr reply..,ham
42740,Nvm la den do without him lo...,ham
42741,The bench downstairs,ham
42742,Will be quite late. Daddy fetching?,ham
42743,I bout  <DECIMAL>  end. Still nid go back sch Den need carry a lot tings.,ham
42744,"Mr lim, Truman here. Is it possible for our grp to meet you at  <#> - <DECIMAL>  break for TIP",ham
42745,Yep called already,ham
42746,I tink can. We so zai,ham
42747,But got  <#>  teams can win le. Our group win how many tickets denthe rest date cost la,ham
42748,Who? BTW nid do wad,ham
42749,Jus sacrifice many.  <#> kg dollars worth of ticket,ham
42750,Can one. Girls confirm slower,ham
42751,Hmmm. Can la jus give ur best for the tickets,ham
42752,How? For wat de,ham
42753,Lol nvr le. Is wat kinda competition,ham
42754,Set! I prefer javelin though,ham
42755,<#>,ham
42756,Hey can u extract the points for ur part and put it in the way u wanfor handouts? Send me by tonight,ham
42757,Hey can u extract the points for ur part and put it in the way u wanfor handouts? Send me by tonight,ham
42758,Okok,ham
42759,Hey can u extract the points for ur part and put it in the way u wanfor handouts? Send me by tonight,ham
42760,Yup but not sure if going my ahma hse first,ham
42761,Okay. Tell u tonight,ham
42762,Thks,ham
42763,Hey can fetch u! But early le. Like  <#> pm Lik tt. Ok?,ham
42764,Cus they need go visit my ah ma den my dad flying at night,ham
42765,We go out eat?,ham
42766,He fetching ya :),ham
42767,I tink all in all at most 2 pages,ham
42768,<EMAIL>,ham
42769,Any hmwk/ quiz for honor?,ham
42770,Waa shitz. K thks,ham
42771,Bout  <DECIMAL>,ham
42772,Can u send me already?,ham
42773,On the way alr,ham
42774,Graded task on whole of chapter1?,ham
42775,Ok thks,ham
42776,Yep I saw it,ham
42777,Sent le,ham
42778,Yea. How bout weds? When u free,ham
42779,I 1 to 4 free. How?,ham
42780,Hmm let's meet at clementi mall at  <DECIMAL> . Go eat lunch,ham
42781,Yep yep,ham
42782,Hey I just sent Mr lim our handout and ppt alr. It's forwarded to uall. Yea so jus take a look,ham
42783,Hey I just sent Mr lim our handout and ppt alr. It's forwarded to uall. Yea so jus take a look,ham
42784,Hey I just sent Mr lim our handout and ppt alr. It's forwarded to uall. Yea so jus take a look,ham
42785,It screwed up. There's error,ham
42786,Nop. It's the loop hole in the game,ham
42787,Yea. Daddy left?,ham
42788,Never sleeping early. Sleep is for the weak!,ham
42789,Lol whatever! See u on Friday,ham
42790,Hey rest well!,ham
42791,1/6. Lols we jus took module,ham
42792,Yep. I not bringing my laptop... We haven decide on the video yet le,ham
42793,Yup! Much better,ham
42794,Nice,ham
42795,Yea?,ham
42796,RIP,ham
42797,Sohji eating in sch?,ham
42798,So eat out? ^^,ham
42799,Den?!?,ham
42800,Cheebye,ham
42801,Kk go where,ham
42802,Yep. But I leaving at  <DECIMAL>,ham
42803,Ya lo. Meet for lunch ar,ham
42804,Kk cya,ham
42805,Hey we going out eat le,ham
42806,Lim tee taj,ham
42807,Yea may be slightly late though ps,ham
42808,Yea cya,ham
42809,Me too,ham
42810,Ok,ham
42811,Looks like u successfully infected me,ham
42812,Ok,ham
42813,We reaching soon actually,ham
42814,Wtf u all Bo jio!,ham
42815,How they go our rm lol,ham
42816,Oh ya wt hair short rite. Take vid!,ham
